id_variable,descripcion,categoria,tipo_serie,periodicidad,unidad_expresion,moneda,primer_fecha_informada,ultima_fecha_informada,ultimo_valor_informado
215,Depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-05-31,1795694.0
216,Depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-05-31,1084339.0
217,Depósitos de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-05-31,60086.0
218,Depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-05-31,108531.0
219,"Préstamos a los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,17166.0
220,Préstamos a la administración central,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,72.0
221,Préstamos a entidades descentralizadas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,41.0
222,Préstamos a los gobiernos provinciales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,16786.0
223,Préstamos a los gobiernos municipales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,267.0
224,Préstamos a las corporaciones integubernamentales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,0.0
225,Préstamos a empresas y otros entes públicos nacionales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,151966.0
226,Préstamos a empresas y otros entes públicos provinciales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,49.0
227,Préstamos a empresas y otros entes públicos municipales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,0.0
228,Préstamos a empresas y otros entes públicos intergubernamentales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,3599.0
229,"Depósitos de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,2893334.0
230,Depósitos de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,514509.0
231,Depósitos de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,797371.0
232,Depósitos de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,1422496.0
233,Depósitos de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,45664.0
234,Depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,113294.0
235,Depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,576881.0
236,Depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,219183.0
237,Depósitos de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,267.0
238,Depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-05-31,7257.0
239,"Depósitos en cuentas corrientes de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,18950304.0
240,Depósitos en cuentas corrientes de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,5793690.0
241,Depósitos en cuentas corrientes de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,3219667.0
242,Depósitos en cuentas corrientes de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,8988963.0
243,Depósitos en cuentas corrientes de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,946772.0
244,Depósitos en cuentas corrientes de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,1212.0
245,Depósitos en cuentas corrientes de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,171171.0
246,Depósitos en cuentas corrientes de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,376292.0
247,Depósitos en cuentas corrientes de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,13380.0
248,Depósitos en cuentas corrientes de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,37157.0
249,"Depósitos en cajas de ahorro de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,558435.0
250,Depósitos en caja de ahorros de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,2802.0
251,Depósitos en caja de ahorros de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,65249.0
252,Depósitos en caja de ahorros de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,462995.0
253,Depósitos en caja de ahorros de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,27386.0
254,Depósitos en caja de ahorros de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,3.0
255,Depósitos en caja de ahorros de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,578546.0
256,Depósitos en caja de ahorros de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,9896.0
257,Depósitos en caja de ahorros de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,701.0
258,Depósitos en caja de ahorros de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-05-31,1427.0
259,"Depósitos a plazo fijo de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,8925079.0
260,Depósitos en plazo fijo de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,1745746.0
261,Depósitos en plazo fijo de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,1762955.0
262,Depósitos en plazo fijo de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,3980008.0
263,Depósitos en plazo fijo de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,1431137.0
264,Depósitos en plazo fijo de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,5233.0
265,Depósitos en plazo fijo de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,713785.0
266,Depósitos en plazo fijo de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,567228.0
267,Depósitos en plazo fijo de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,45631.0
268,Depósitos en plazo fijo de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,64567.0
269,"Otros depósitos de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,10394464.0
270,Otros depósitos de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,6426892.0
271,Otros depósitos de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,153902.0
272,Otros depósitos de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,3679516.0
273,Otros depósitos de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,134147.0
274,Otros depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,8.0
275,Otros depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,332192.0
276,Otros depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,130923.0
277,Otros depósitos de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,375.0
278,Otros depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-05-31,5381.0
279,"Depósitos en cuentas corrientes de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
280,Depósitos en cuentas corrientes de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
281,Depósitos en cuentas corrientes de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
282,Depósitos en cuentas corrientes de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
283,Depósitos en cuentas corrientes de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
284,Depósitos en cuentas corrientes de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
285,Depósitos en cuentas corrientes de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
286,Depósitos en cuentas corrientes de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
287,Depósitos en cuentas corrientes de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
288,Depósitos en cuentas corrientes de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
289,"Depósitos en cajas de ahorro de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,1783759.0
290,Depósitos en caja de ahorros de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,476187.0
291,Depósitos en caja de ahorros de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,399456.0
292,Depósitos en caja de ahorros de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,896057.0
293,Depósitos en caja de ahorros de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,11702.0
294,Depósitos en caja de ahorros de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,357.0
295,Depósitos en caja de ahorros de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,354662.0
296,Depósitos en caja de ahorros de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,69947.0
297,Depósitos en caja de ahorros de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,13.0
298,Depósitos en caja de ahorros de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,5480.0
299,"Depósitos a plazo fijo de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,914348.0
300,Depósitos en plazo fijo de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,20899.0
301,Depósitos en plazo fijo de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,392811.0
302,Depósitos en plazo fijo de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,354685.0
303,Depósitos en plazo fijo de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,33005.0
304,Depósitos en plazo fijo de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,112948.0
305,Depósitos en plazo fijo de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,221780.0
306,Depósitos en plazo fijo de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,148951.0
307,Depósitos en plazo fijo de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
308,Depósitos en plazo fijo de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,1481.0
309,"Otros depósitos de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,195238.0
310,Otros depósitos de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,17423.0
311,Otros depósitos de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,5104.0
312,Otros depósitos de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,171754.0
313,Otros depósitos de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,957.0
314,Otros depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,0.0
315,Otros depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,439.0
316,Otros depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,284.0
